ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
1002126;Форма банка (без печати работодателя);Ремонт;1;0.25;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1002146;2НДФЛ;Ремонт;1;0.58;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;119;26;Торговля;ООО;холост / не замужем;0;0;0;0;0;0.0703125;0;0;0;0;0.4285714286;3;4;119;7;2;0;9;85;1;0;0;0;0;0;0
1002166;2НДФЛ;Покупка недвижимости/ строительство;0;0.24;мужской;2;0;высшее;специалист;>250;0;26;31;Информационные технологии;ООО;женат / замужем;2;1;1;1;1;0;0;0;0;0;0.4285714286;3;4;113;7;0;0;14;86;0;0;0;0;0;0;0
1002186;2НДФЛ;Ремонт;0;0.42;женский;2;0;высшее;менеджер высшего звена;>250;3;7;31;Торговля;ООО;женат / замужем;12;10;10;7;3;0.1984732824;0;0;0;0;0.2727272727;3;8;105;11;1;0;6;76;1;1;0;0;1;0;0
1002206;Форма банка (без печати работодателя);Отпуск;0;0.3;женский;1;0;высшее;менеджер высшего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1002226;2НДФЛ;Ремонт;0;0.45;мужской;0;0;высшее;менеджер среднего звена;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1002246;Форма банка (без печати работодателя);Ремонт;0;0.55;женский;1;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;< 50;0;30;44;Торговля;ООО;женат / замужем;2;1;1;1;1;0.0050505051;0;0;0;0;0.5;5;5;197;10;3;2;30;99;1;0;0;0;0;0;0
1002266;2НДФЛ;Ремонт;1;0.37;женский;0;0;высшее;специалист;< 50;0;84;40;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1002286;Поступление зарплаты на счет;Ремонт;0;0.45;мужской;0;0;незаконченное высшее;вспомогательный персонал;>250;1;23;25;Другое;ООО;женат / замужем;1;0;0;0;0;0;0;0;0;0;1;2;0;14;2;1;0;14;14;0;0;0;0;0;0;0
1002306;Свободная форма с печатью работодателя;Ремонт;1;0.19;мужской;1;0;высшее;специалист;>250;0;50;36;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1002326;2НДФЛ;Ремонт;0;0.21;женский;0;0;высшее;менеджер среднего звена;>250;1;67;44;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1002346;2НДФЛ;Ремонт;0;0.21;женский;1;0;*n.a.*;специалист;>250;1;139;31;Другое;Государственное предприятие;женат / замужем;0;0;0;0;0;0.027027027;0;0;0;0;0.5;1;1;36;2;1;1;23;94;1;0;0;0;0;0;0
1002366;Форма банка (без печати работодателя);Покупка бытовой техники;1;0.3;мужской;0;0;незаконченное высшее;менеджер по продажам;>250;0;49;28;Другое;ОАО;женат / замужем;0;0;0;0;0;0.0223463687;1;0;0;0;0.1176470588;2;15;175;17;1;2;12;102;1;0;0;0;0;0;0
1002386;Форма банка (без печати работодателя);Ремонт;0;0.28;мужской;1;0;высшее;менеджер среднего звена;>250;0;13;29;Торговля;ООО;женат / замужем;3;2;2;2;2;0.0240963855;1;1;0;0;0.5;3;3;81;6;0;1;3;54;1;0;0;0;0;0;0
1002406;Поступление зарплаты на счет;Покупка автомобиля;1;0.59;женский;0;0;высшее;вспомогательный персонал;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1002426;Поступление зарплаты на счет;Ремонт;0;0.27;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;56;37;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1002446;Поступление зарплаты на счет;Ремонт;1;0.13;мужской;0;0;среднее-специальное;рабочий;>250;0;11;25;Другое;ЗАО;холост / не замужем;0;0;0;0;0;0;0;0;0;0;0;0;1;7;1;0;0;8;8;0;0;0;0;0;0;0
1002466;2НДФЛ;Ремонт;0;0.44;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;86;28;Другое;Государственное предприятие;женат / замужем;2;2;2;2;2;0;1;0;0;0;0.8;4;1;53;5;1;1;7;41;0;0;0;0;0;0;0
1002486;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.43;женский;1;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1002506;2НДФЛ;Покупка недвижимости/ строительство;0;0.32;мужской;2;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;< 50;0;19;38;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1002526;2НДФЛ;Ремонт;0;0.13;мужской;0;0;высшее;специалист;>250;0;18;42;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1002546;Свободная форма с печатью работодателя;Ремонт;1;0.1;женский;2;0;высшее;менеджер высшего звена;< 50;0;45;41;Торговля;ООО;повторный брак;2;2;2;2;2;0.0243902439;1;0;0;0;0.3333333333;1;2;80;3;0;1;25;48;1;0;0;0;0;0;0
1002566;Поступление зарплаты на счет;Ремонт;0;0.57;женский;0;0;высшее;специалист;>250;0;75;34;Торговля;ООО;холост / не замужем;0;0;0;0;0;0;1;1;1;0;0.5;1;1;39;2;1;1;2;39;0;0;0;0;0;0;0
1002586;Поступление зарплаты на счет;Ремонт;1;0.15;мужской;0;0;высшее;вспомогательный персонал;>250;0;32;31;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1002606;2НДФЛ;Ремонт;1;0.59;женский;0;0;второе высшее;менеджер среднего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1002626;Форма банка (без печати работодателя);Ремонт;1;0.15;мужской;2;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;< 50;0;58;39;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1002646;2НДФЛ;Покупка автомобиля;1;0.2;мужской;0;0;высшее;специалист;>250;3;17;48;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1002666;Поступление зарплаты на счет;Покупка автомобиля;1;0.45;мужской;1;0;высшее;менеджер среднего звена;>250;0;29;33;Торговля;ООО;повторный брак;0;0;0;0;0;0;0;0;0;0;0;0;1;41;1;0;0;99;99;0;0;0;0;0;0;0
1002686;Поступление зарплаты на счет;Другое;1;0.59;женский;2;0;высшее;менеджер среднего звена;>250;0;144;34;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1002706;2НДФЛ;Ремонт;1;0.49;мужской;0;0;высшее;рабочий;>250;0;74;55;Сельское и лесное хозяйство;ОАО;гражданский брак;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;
1002726;Поступление зарплаты на счет;Ремонт;1;0.12;мужской;2;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;14;31;Другое;ООО;женат / замужем;1;0;0;0;0;0.4366197183;0;0;0;0;0;0;6;80;6;0;0;35;85;1;1;1;1;1;1;0
1002746;Форма банка (без печати работодателя);Отпуск;0;0.02;женский;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;6;33;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1002766;2НДФЛ;Ремонт;1;0.34;женский;0;0;высшее;менеджер среднего звена;>250;0;144;47;Другое;ОАО;разведен / разведена;3;3;1;1;1;0.0845070423;0;2;1;1;0.375;6;10;130;16;4;5;1;66;1;1;0;0;0;0;0
1002786;2НДФЛ;Покупка недвижимости/ строительство;1;0.17;мужской;0;0;второе высшее;менеджер высшего звена;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1002806;Форма банка (без печати работодателя);Покупка мебели;1;0.34;женский;0;0;Высшее/Второе высшее/Ученая степень;рабочий;>250;0;82;56;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1002826;Форма банка (без печати работодателя);Покупка мебели;1;0.5;женский;0;0;высшее;менеджер среднего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1002846;2НДФЛ;Ремонт;0;0.56;мужской;2;0;высшее;менеджер среднего звена;>250;1;48;37;Другое;ЗАО;холост / не замужем;1;1;1;0;0;0;0;1;0;0;0.25;3;9;94;12;1;1;4;80;0;0;0;0;0;0;0
1002866;Форма банка (без печати работодателя);Покупка мебели;0;0.5;мужской;0;0;среднее-специальное;вспомогательный персонал;>250;0;6;53;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1002886;2НДФЛ;Покупка автомобиля;0;0.13;мужской;0;0;высшее;специалист;>250;3;9;28;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1002906;Форма банка (без печати работодателя);Ремонт;0;0.52;мужской;0;0;высшее;специалист;>250;0;27;27;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1002926;2НДФЛ;Ремонт;1;0.4;мужской;0;0;среднее-специальное;вспомогательный персонал;>250;0;264;50;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1002946;Форма банка (без печати работодателя);Покупка автомобиля;0;0.31;мужской;0;0;высшее;специалист;>250;0;19;26;Информационные технологии;ООО;холост / не замужем;0;0;0;0;0;0.0338983051;0;0;0;0;1;3;0;57;3;1;0;16;30;1;0;0;0;0;0;0
1002966;Поступление зарплаты на счет;Покупка автомобиля;1;0.08;мужской;1;0;высшее;специалист;>250;0;11;25;Торговля;ООО;холост / не замужем;1;1;1;1;1;0.3571428571;0;0;0;0;0;0;1;9;1;0;0;29;29;1;1;1;0;0;0;0
1002986;Форма банка (без печати работодателя);Ремонт;0;0.44;женский;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;17;39;Информационные технологии;ООО;женат / замужем;5;5;3;3;3;0.0822622108;0;0;0;0;0.2;2;8;357;10;1;1;7;101;1;0;0;0;0;0;0
1003006;Поступление зарплаты на счет;Покупка автомобиля;1;0.58;женский;2;0;высшее;специалист;>250;0;38;41;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1003026;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.58;женский;0;0;высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1003046;Форма банка (без печати работодателя);Покупка автомобиля;0;0.43;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;94;34;Другое;ЗАО;холост / не замужем;3;3;1;0;0;0.038961039;1;0;0;0;0.5;4;4;222;8;2;0;11;88;1;0;0;0;0;0;0
1003066;Форма банка (без печати работодателя);Ремонт;1;0.2;мужской;0;0;высшее;торговый представитель;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1003086;Поступление зарплаты на счет;Ремонт;1;0.37;мужской;1;0;среднее-специальное;рабочий;>250;0;14;27;Торговля;ООО;женат / замужем;1;1;1;1;1;0;0;0;0;0;0;0;1;5;1;0;0;4;4;0;0;0;0;0;0;0
1003106;Поступление зарплаты на счет;Отпуск;0;0.23;женский;0;0;высшее;специалист;>250;0;10;40;Торговля;ООО;холост / не замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
1003126;Форма банка (без печати работодателя);Ремонт;0;0.14;женский;0;0;высшее;специалист;>250;0;11;38;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1003146;Форма банка (без печати работодателя);Ремонт;1;0.49;мужской;2;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;< 50;0;20;36;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1003166;Поступление зарплаты на счет;Покупка автомобиля;1;0.32;мужской;0;0;среднее;рабочий;>250;0;78;29;Торговля;ООО;холост / не замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
1003186;Поступление зарплаты на счет;Ремонт;1;0.41;женский;1;0;среднее-специальное;вспомогательный персонал;>250;0;16;29;Торговля;ООО;женат / замужем;1;1;1;1;1;0;1;0;0;0;1;2;0;7;2;1;0;7;8;0;0;0;0;0;0;0
1003206;Форма банка (без печати работодателя);Другое;0;0.49;мужской;1;0;*n.a.*;менеджер среднего звена;>250;0;13;36;Информационные технологии;ООО;женат / замужем;2;2;2;1;1;0.1111111111;0;0;0;0;0.5;1;1;40;2;1;1;8;38;1;0;0;0;0;0;0
1003226;Форма банка (без печати работодателя);Ремонт;0;0.32;мужской;0;0;высшее;специалист;< 50;0;77;54;Другое;ООО;женат / замужем;0;0;0;0;0;0;1;0;0;0;0.6666666667;2;1;52;3;1;0;17;42;0;0;0;0;0;0;0
1003246;2НДФЛ;Покупка автомобиля;0;0.33;мужской;0;0;высшее;специалист;>250;0;24;25;Информационные технологии;ООО;женат / замужем;0;0;0;0;0;0;1;2;1;0;0.75;3;1;10;4;1;1;2;13;0;0;0;0;0;0;0
1003266;Поступление зарплаты на счет;Покупка автомобиля;1;0.5;мужской;0;0;среднее-специальное;вспомогательный персонал;>250;0;102;52;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1003286;2НДФЛ;Покупка недвижимости/ строительство;0;0.51;женский;2;0;среднее-специальное;вспомогательный персонал;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1003306;2НДФЛ;Ремонт;1;0.49;мужской;1;0;среднее-специальное;вспомогательный персонал;>250;0;58;28;Торговля;ЗАО;женат / замужем;5;4;4;3;3;0.6;0;1;1;1;0.5;3;3;48;6;1;0;1;52;1;1;0;0;1;0;0
1003326;Форма банка (без печати работодателя);Отпуск;1;0.21;женский;0;0;высшее;специалист;>250;0;126;50;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
